"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?"
"sleepmor_dream4_sq_9","sleep_study_morning_questionnaire",,"radio","Colors","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream4_sq_9]",,,,,,,,,,
"sleepmor_dream4_sq_10","sleep_study_morning_questionnaire",,"radio","Movement (self)","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream4_sq_10]",,,,,,,,,,
"sleepmor_dream4_sq_11","sleep_study_morning_questionnaire",,"radio","Movement (others, objects, environment)","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream4_sq_11]",,,,,,,,,,
"sleepmor_dream5_aq_1","sleep_study_morning_questionnaire","Please rate the extent to which the following AFFECTIVE QUALITIES (your own feelings) characterized the dream experience for the dream that you reported on. If you do not recollect a particular quality having been in your dream, circle 0 (Not at all).","radio","Happy","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream5_aq_1]",,,,,,,,,,
"sleepmor_dream5_aq_2","sleep_study_morning_questionnaire",,"radio","Excited","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream5_aq_2]",,,,,,,,,,
"sleepmor_dream5_aq_3","sleep_study_morning_questionnaire",,"radio","Sad","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream5_aq_3]",,,,,,,,,,
"sleepmor_dream5_aq_4","sleep_study_morning_questionnaire",,"radio","Depressed","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream5_aq_4]",,,,,,,,,,
"sleepmor_dream5_aq_5","sleep_study_morning_questionnaire",,"radio","Anxious","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream5_aq_5]",,,,,,,,,,
"sleepmor_dream5_aq_6","sleep_study_morning_questionnaire",,"radio","Confused","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream5_aq_6]",,,,,,,,,,
"sleepmor_dream5_aq_7","sleep_study_morning_questionnaire",,"radio","Calm","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream5_aq_7]",,,,,,,,,,
"sleepmor_dream5_aq_8","sleep_study_morning_questionnaire",,"radio","Angry","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream5_aq_8]",,,,,,,,,,
"sleepmor_dream5_aq_9","sleep_study_morning_questionnaire",,"radio","Jealous","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream5_aq_9]",,,,,,,,,,
"sleepmor_dream5_aq_10","sleep_study_morning_questionnaire",,"radio","Fearful","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream5_aq_10]",,,,,,,,,,
"sleepmor_dream5_aq_11","sleep_study_morning_questionnaire",,"radio","Sexually Aroused","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream5_aq_11]",,,,,,,,,,
"sleepmor_dream6_cq_1","sleep_study_morning_questionnaire","Please rate the extent to which the following COGNITIVE QUALITIES occurred during the dream experience for the dream that you reported on. If you do not recollect a particular quality having been in your dream, circle 0 (Not at all).","radio","Thinking","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream6_cq_1]",,,,,,,,,,
"sleepmor_dream6_cq_2","sleep_study_morning_questionnaire",,"radio","Planning","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream6_cq_2]",,,,,,,,,,
"sleepmor_dream6_cq_3","sleep_study_morning_questionnaire",,"radio","Imagining","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream6_cq_3]",,,,,,,,,,
"sleepmor_dream6_cq_4","sleep_study_morning_questionnaire",,"radio","Evaluating","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream6_cq_4]",,,,,,,,,,
"sleepmor_dream6_cq_5","sleep_study_morning_questionnaire",,"radio","Remembering","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream6_cq_5]",,,,,,,,,,
"sleepmor_dream6_cq_6","sleep_study_morning_questionnaire",,"radio","Feeling","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream6_cq_6]",,,,,,,,,,
"sleepmor_dream6_cq_7","sleep_study_morning_questionnaire",,"radio","Talking","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream6_cq_7]",,,,,,,,,,
"sleepmor_dream6_cq_8","sleep_study_morning_questionnaire",,"radio","Listening","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream6_cq_8]",,,,,,,,,,
"sleepmor_dream6_cq_9","sleep_study_morning_questionnaire",,"radio","Attending to events (within the dream)","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream6_cq_9]",,,,,,,,,,
"sleepmor_dream6_cq_10","sleep_study_morning_questionnaire",,"radio","Attending to internal events (thoughts, feelings, memories, images, etc)","1, 0 (Not at all) | 2, 1 | 3, 2 | 4, 3 | 5, 4 | 6, 5 (A lot)","[sleepmor_dream6_cq_10]",,,,,,,,,,
"sleepmor_wake_q1","sleep_study_morning_questionnaire",,"text","What time is it now?",,"[sleepmor_wake_q1]",,,,,,,,,,
"sleepmor_wake_q2","sleep_study_morning_questionnaire",,"text","What time did you wake up?",,"[sleepmor_wake_q2]",,,,,,,,,,
"sleepmor_wake_q3","sleep_study_morning_questionnaire",,"text","What time did you get out of bed?",,"[sleepmor_wake_q3]",,,,,,,,,,
"sleepmor_wake_q4","sleep_study_morning_questionnaire",,"text","What time did you get into bed last night?",,"[sleepmor_wake_q4]",,,,,,,,,,
"sleepmor_wake_q5","sleep_study_morning_questionnaire",,"text","What time did you turn out the lights to go to sleep?",,"[sleepmor_wake_q5]",,,,,,,,,,
"sleepmor_wake_q6","sleep_study_morning_questionnaire",,"text","How long did it take you to fall asleep last night after you turned out the lights? Report time in minutes.",,"[sleepmor_wake_q6]",,,,,,,,,,
"sleepmor_wake_q7","sleep_study_morning_questionnaire",,"radio","How many times do you remember waking up last night?","A1, 0 | A2, 1 | A3, 2 | A4, 3 | A5, 4 | A6, 5 or more times","[sleepmor_wake_q7]",,,,,,,,,,
"sleepmor_wake_q8","sleep_study_morning_questionnaire",,"text","In total, how much time did you spend awake last night, after first falling asleep? Report time in minutes.",,"[sleepmor_wake_q8]",,0,100,,,,,,,
"sleepmor_wake_q9_sq001","sleep_study_morning_questionnaire","Please move the slider left or right on each line below to best describe your sleep experience","text","Rate your overall quality of sleep during the night",,"[sleepmor_wake_q9_sq001] Range: ""Very poor"" to ""Very good""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq002","sleep_study_morning_questionnaire",,"text","How easy was it for you to fall asleep?",,"[sleepmor_wake_q9_sq002] Range: ""Very easy"" to ""Not at all easy""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq003","sleep_study_morning_questionnaire",,"text","How easy was it for you to wake up this morning?",,"[sleepmor_wake_q9_sq003] Range: ""Very easy"" to ""Not at all easy""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq004","sleep_study_morning_questionnaire",,"text","How easy was it for you to get out of bed this morning?",,"[sleepmor_wake_q9_sq004] Range: ""Very easy"" to ""Not at all easy""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq005","sleep_study_morning_questionnaire",,"text","How restless was your sleep last night?",,"[sleepmor_wake_q9_sq005] Range: ""Very restless"" to ""Not at all restless""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq006","sleep_study_morning_questionnaire",,"text","How deep was your sleep during the night?",,"[sleepmor_wake_q9_sq006] Range: ""Very deep"" to ""Not at all deep""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq007","sleep_study_morning_questionnaire",,"text","Was this sleep period sufficient?",,"[sleepmor_wake_q9_sq007] Range: ""Very sufficient"" to ""Not at all sufficient""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq008","sleep_study_morning_questionnaire",,"text","How rested do you feel right now?",,"[sleepmor_wake_q9_sq008] Range: ""Very rested"" to ""Not at all rested""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq009","sleep_study_morning_questionnaire",,"text","How alert do you feel?",,"[sleepmor_wake_q9_sq009] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq010","sleep_study_morning_questionnaire",,"text","How sad do you feel?",,"[sleepmor_wake_q9_sq010] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq011","sleep_study_morning_questionnaire",,"text","How tense do you feel?",,"[sleepmor_wake_q9_sq011] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq012","sleep_study_morning_questionnaire",,"text","How much of an effort is it to do anything?",,"[sleepmor_wake_q9_sq012] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq013","sleep_study_morning_questionnaire",,"text","How happy do you feel?",,"[sleepmor_wake_q9_sq013] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq014","sleep_study_morning_questionnaire",,"text","How weary do you feel?",,"[sleepmor_wake_q9_sq014] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq015","sleep_study_morning_questionnaire",,"text","How calm do you feel?",,"[sleepmor_wake_q9_sq015] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq016","sleep_study_morning_questionnaire",,"text","How sleepy do you feel?",,"[sleepmor_wake_q9_sq016] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq017","sleep_study_morning_questionnaire",,"text","Overall, how do you feel?",,"[sleepmor_wake_q9_sq017] Range: ""Very Bad"" to ""Very Good""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq018","sleep_study_morning_questionnaire",,"text","How clear-headed do you feel?",,"[sleepmor_wake_q9_sq018] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq019","sleep_study_morning_questionnaire",,"text","How fatigued do you feel?",,"[sleepmor_wake_q9_sq019] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq020","sleep_study_morning_questionnaire",,"text","How anxious do you feel?",,"[sleepmor_wake_q9_sq020] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq021","sleep_study_morning_questionnaire",,"text","How exhausted do you feel?",,"[sleepmor_wake_q9_sq021] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq022","sleep_study_morning_questionnaire",,"text","How relaxed do you feel?",,"[sleepmor_wake_q9_sq022] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq023","sleep_study_morning_questionnaire",,"text","How forgetful do you feel?",,"[sleepmor_wake_q9_sq023] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq024","sleep_study_morning_questionnaire",,"text","How efficient do you feel?",,"[sleepmor_wake_q9_sq024] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq025","sleep_study_morning_questionnaire",,"text","How stressed do you feel?",,"[sleepmor_wake_q9_sq025] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq026","sleep_study_morning_questionnaire",,"text","How energetic do you feel?",,"[sleepmor_wake_q9_sq026] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq027","sleep_study_morning_questionnaire",,"text","How irritable do you feel?",,"[sleepmor_wake_q9_sq027] Range: ""Very Little"" to ""Very Much""","number",0,100,,,,,,,
"sleepmor_wake_q9_sq028","sleep_study_morning_questionnaire",,"text","How well are you able to concentrate?",,"[sleepmor_wake_q9_sq028] Range: ""Very Poorly"" to ""Very Good""","number",0,100,,,,,,,
"sleepmor_wake_q10_1","sleep_study_morning_questionnaire","Please rate how intensely you experienced each of the following symptoms when trying to fall asleep last night.","radio","Heart racing, pounding or beating irregularly","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_1]",,,,,,,,,,
"sleepmor_wake_q10_2","sleep_study_morning_questionnaire",,"radio","A jittery, nervous feeling in your body","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_2]",,,,,,,,,,
"sleepmor_wake_q10_3","sleep_study_morning_questionnaire",,"radio","Shortness of breath or labored breathing","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_3]",,,,,,,,,,
"sleepmor_wake_q10_4","sleep_study_morning_questionnaire",,"radio","A tight, tense feeling in your muscles","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_4]",,,,,,,,,,
"sleepmor_wake_q10_5","sleep_study_morning_questionnaire",,"radio","Cold feeling in your hands, feet or your body in general","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_5]",,,,,,,,,,
"sleepmor_wake_q10_6","sleep_study_morning_questionnaire",,"radio","Have stomach upset (knot or nervous feeling in stomach, heartburn, nausea, gas, etc)","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_6]",,,,,,,,,,
"sleepmor_wake_q10_7","sleep_study_morning_questionnaire",,"radio","Perspiration in palms of your hands or other parts of your body","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_7]",,,,,,,,,,
"sleepmor_wake_q10_8","sleep_study_morning_questionnaire",,"radio","Dry feeling in mouth or throat","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_8]",,,,,,,,,,
"sleepmor_wake_q10_9","sleep_study_morning_questionnaire",,"radio","Worry about falling asleep","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_9]",,,,,,,,,,
"sleepmor_wake_q10_10","sleep_study_morning_questionnaire",,"radio","Review or ponder events of the day","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_10]",,,,,,,,,,
"sleepmor_wake_q10_11","sleep_study_morning_questionnaire",,"radio","Depressing or anxious thoughts","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_11]",,,,,,,,,,
"sleepmor_wake_q10_12","sleep_study_morning_questionnaire",,"radio","Worry about problems other than sleep","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_12]",,,,,,,,,,
"sleepmor_wake_q10_13","sleep_study_morning_questionnaire",,"radio","Being mentally alert, active","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_13]",,,,,,,,,,
"sleepmor_wake_q10_14","sleep_study_morning_questionnaire",,"radio","Can't shut off your thoughts","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_14]",,,,,,,,,,
"sleepmor_wake_q10_15","sleep_study_morning_questionnaire",,"radio","Thoughts keep running through your head","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_15]",,,,,,,,,,
"sleepmor_wake_q10_16","sleep_study_morning_questionnaire",,"radio","Being distracted by sounds, noise in the environment","1, Not at all | 2, Slightly | 3, Moderately | 4, A lot | 5, Extremely","[sleepmor_wake_q10_16]",,,,,,,,,,
"sleepmor_unnamed_97","sleep_study_morning_questionnaire",,"text","sleepmor_unnamed_97",,,,,,,,,,,,
"myy_subject_id","midyear_youth_interview","Edit these fields to correct subject/visit assignment (leave empty to keep ID and date as contained in Record ID above)","text","Subject ID",,"[myy_subject_id]",,,,,,,,,,
"myy_date","midyear_youth_interview",,"text","Date of Interview",,"[myy_date]","date_ymd",,,,,,,,,
"myy_exclude","midyear_youth_interview",,"yesno","Exclude this record?",,"Setting this to ""Yes"" will exclude this record from the compiled dataset",,,,,,,,,,
"myy_exclude_reason","midyear_youth_interview",,"notes","Why is this record being excluded?",,,,,,,"[myy_exclude] = '1'","y",,,,
"myy_start_language","midyear_youth_interview","Administrative Fields","text","startlanguage",,"[myy_start_language]",,,,,,,,,,
"myy_token","midyear_youth_interview",,"text","token",,"[myy_token]",,,,,,,,,,
"myy_date_interview","midyear_youth_interview",,"text","Date the interview began",,"[myy_date_interview]",,,,,,,,,,
"myy_completed","midyear_youth_interview",,"text","sleeppre_completed",,"[myy_completed]",,,,,,,,,,
"myy_last_page_seen","midyear_youth_interview",,"text","sleeppre_last_page_seen",,"[myy_last_page_seen]",,,,,,,,,,
"myy_survey_id","midyear_youth_interview","Administrative Fields","text","Survey Type ID",,,"number",,,,,,,,,
"myy_id","midyear_youth_interview",,"text","ID",,"[myy_id]","number",,,,,,,,,
"myy_hytimepoint","midyear_youth_interview","Interview","radio","Timepoint:","1, 0.5 | 2, 1.5 | 3, 2.5 | 4, 3.5 | 5, 4.5","[myy_hytimepoint]",,,,,,,,,,
